mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_kernel,param_n_restarts_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.3159536600112915,0.029730041562005552,0.002726435661315918,0.0012228229454967143,0.001,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),0,"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.34405700313263354,0.2623308824330447,0.5463947755187955,0.19244322157224936,0.2186519336393511,0.24307424678245604,0.25980110494647357,0.4875352503460598,0.43497938694812754,0.4210333079808245,0.34103011133000155,0.1176078631223487,45
0.5584863662719727,0.050830740652132785,0.002504396438598633,0.0011224541595403238,0.001,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),1,"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.34405754788596554,0.2623310437738148,0.5463940398197634,0.19244322157224936,0.2186519336393511,0.24307392487112123,0.25980110494647357,0.4875352503460598,0.43497938694812754,0.4210333079808245,0.34103007617837505,0.11760775207403366,46
1.0380605220794679,0.1751976283104674,0.0033837080001831053,0.0017271212226329248,0.001,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),2,"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.34405747473786885,0.26233151642509733,0.5463941444661953,0.19244328116503273,0.2186519336393511,0.24307389330352458,0.25980111119584415,0.4875352503460598,0.43497938694812754,0.4210337631158567,0.3410301755342958,0.11760776416023426,43
0.32201788425445554,0.051356554214714356,0.0024659395217895507,0.002439487752733301,0.001,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",0,"{'alpha': 0.001, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.36906179349138635,0.28030654321995474,0.5753417661191933,0.2297018938546549,0.22255632738373676,0.2598782078467903,0.3156871042730601,0.5060516423499812,0.44856194630842916,0.4399704192440036,0.36471176440911907,0.1166229678373044,18
0.5751190423965454,0.06090169374805883,0.0020457029342651365,0.001232638211648603,0.001,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",1,"{'alpha': 0.001, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.3690617675789539,0.28030654321995474,0.5753417661191933,0.2297018938546549,0.22255625282103464,0.2598782078467903,0.3156871042730601,0.5060525207254024,0.44856194630842916,0.4399704192440036,0.3647118421991477,0.116623083283295,16
1.2132899761199951,0.16241936294291592,0.0021330595016479494,0.0008062333217520348,0.001,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",2,"{'alpha': 0.001, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.3690618264057568,0.2803065532433787,0.5753417661191933,0.22970207031864598,0.22255625282103464,0.2598782002160547,0.3156871620500771,0.5060525207254024,0.44856194630842916,0.4399704192440036,0.36471187174519765,0.1166230606059101,14
0.31443071365356445,0.032724299928304515,0.0020296573638916016,0.0014146201967708224,0.001,"1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1)",0,"{'alpha': 0.001, 'kernel': 1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.36209307999973295,0.27371616145759703,0.56647397654196,0.21860376137736248,0.21771451431841127,0.2519051858081881,0.29501661614303265,0.49936334727621967,0.4441249602608254,0.4338574292948588,0.35628690324781886,0.1174914337394597,28
0.5663813352584839,0.053035221555876776,0.0016236543655395509,0.0008030790671748459,0.001,"1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1)",1,"{'alpha': 0.001, 'kernel': 1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.36209352282824336,0.27371616145759703,0.56647397654196,0.21860376137736248,0.21771460372984752,0.2519058761483618,0.29501661614303265,0.49936334727621967,0.4441250408851918,0.4338574292948588,0.3562870335682675,0.11749137007900362,26
1.1649429559707642,0.156675864431488,0.0028094053268432617,0.0015293641492565041,0.001,"1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1)",2,"{'alpha': 0.001, 'kernel': 1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.36209386543702227,0.27371616145759703,0.56647397654196,0.21860376137736248,0.21771460372984752,0.2519058761483618,0.2950165001965701,0.49936334727621967,0.4441250408851918,0.4338574363311857,0.3562870569381318,0.11749137828327884,24
0.21032721996307374,0.043257734260116115,0.001279926300048828,0.0006845260915331243,0.001,RBF(length_scale=1) + WhiteKernel(noise_level=0.1),0,"{'alpha': 0.001, 'kernel': RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.34874410841665693,0.2660834525907875,0.5530331039856555,0.19730161273518676,0.21755619256351855,0.24554271790519777,0.25820849324684414,0.49139195928142676,0.4373528327345819,0.42551810808307977,0.34407325815429357,0.1189264878395826,39
0.3990504026412964,0.10467902480633046,0.0009273767471313476,0.0003340447317225452,0.001,RBF(length_scale=1) + WhiteKernel(noise_level=0.1),1,"{'alpha': 0.001, 'kernel': RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.34874410841665693,0.2660837172214727,0.5530331039856555,0.19730497651773504,0.21755619256351855,0.24554272033878977,0.25820849324684414,0.49139195928142676,0.4373528327345819,0.42551811935940054,0.3440736223666082,0.11892605592261206,31
0.5332281351089477,0.10264871416542971,0.0013033628463745117,0.0006934789947222436,0.001,RBF(length_scale=1) + WhiteKernel(noise_level=0.1),2,"{'alpha': 0.001, 'kernel': RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.34874410841665693,0.2660836903416274,0.5530331039856555,0.19730497651773504,0.21755618718512582,0.24554272016035672,0.25820849324684414,0.49139195928142676,0.4373528327345819,0.42551811935940054,0.34407361912294104,0.11892605827230614,35
0.17243468761444092,0.029766268319932183,0.0011846303939819336,0.0005629257145671865,0.001,"Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",0,"{'alpha': 0.001, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.37104232803483606,0.28267257655626776,0.5805556203098827,0.23143175092914225,0.22435850556631132,0.2620343697126044,0.3162595506329705,0.5088738354319569,0.449848556955904,0.44293993459276204,0.3670017028722638,0.11739255630888863,1
0.4095785140991211,0.11310866501674015,0.0011166810989379882,0.0005523598886077098,0.001,"Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",1,"{'alpha': 0.001, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.37104232803483606,0.28267257655626776,0.5805556203098827,0.23143176153923384,0.22435847838173395,0.2620343654624151,0.3162595506329705,0.5088738354319569,0.449848556955904,0.44293993459276204,0.36700170078979627,0.11739255876681011,2
0.5319864511489868,0.09906978851519754,0.0017200231552124024,0.0008544734480864712,0.001,"Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",2,"{'alpha': 0.001, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.37104232803483606,0.28267257655626776,0.5805556203098827,0.23143176153923384,0.22435847838173395,0.2620343654624151,0.31625951214123904,0.5088734445651859,0.4498485615072715,0.44293993459276204,0.36700165830908277,0.11739251351451632,7
0.2460533857345581,0.03856910049788304,0.001336956024169922,0.0007779996384192101,0.01,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),0,"{'alpha': 0.01, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.3440556841121495,0.26233209434143756,0.5463941003368837,0.19244313446496952,0.21865192158452362,0.24307370370447712,0.25980118305098965,0.4875356348686042,0.4349792617433932,0.4210337456144352,0.34103004638218637,0.11760778050041124,47
0.5003787040710449,0.04157813320157044,0.0016395092010498048,0.0010732903355954032,0.01,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),1,"{'alpha': 0.01, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.34405789168587764,0.26233167162852566,0.5463941154131642,0.1924431988119093,0.2186519452458362,0.24307389812208102,0.25980118305098965,0.48753505173159306,0.43497939006524045,0.4210337456144352,0.3410302091369652,0.11760772792429158,41
0.983752965927124,0.07955468926658509,0.002480435371398926,0.00255764291447024,0.01,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),2,"{'alpha': 0.01, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.34405789168587764,0.26233167162852566,0.5463941154131642,0.1924431988119093,0.2186519452458362,0.24307389812208102,0.25980111103276915,0.48753529623999925,0.43497939006524045,0.4210337456144352,0.3410302263859838,0.11760776335704837,40
0.25251078605651855,0.030355487156861895,0.0017542123794555664,0.0008414445275672271,0.01,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",0,"{'alpha': 0.01, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.3690617999752276,0.28030652470257467,0.5753417718335756,0.2297011067707776,0.22255721696404496,0.2598783590287701,0.3156872466106335,0.5060522721745507,0.4485618918920804,0.4399703617003241,0.3647118551652559,0.11662300205006491,15
0.5060968160629272,0.03812344656782039,0.0015056133270263672,0.0007434978628865492,0.01,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",1,"{'alpha': 0.01, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.3690617999752276,0.28030652470257467,0.5753417743239853,0.229702023234732,0.2225566947749853,0.25987820673797224,0.3156872466106335,0.5060521051246344,0.4485620076142316,0.4399704204914554,0.36471188035904323,0.11662296561330696,13
1.1278918743133546,0.10988102229141199,0.0018801689147949219,0.0010059257449603388,0.01,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",2,"{'alpha': 0.01, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.3690617999752276,0.28030652470257467,0.5753417743239853,0.229702023234732,0.22255626329781486,0.25987820673797224,0.31568717934302026,0.5060521051246344,0.4485620040826911,0.4399704204914554,0.3647118301314108,0.11662302078120156,17
0.2661316394805908,0.04408784438983089,0.002266597747802734,0.002340125698984563,0.01,"1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1)",0,"{'alpha': 0.01, 'kernel': 1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.36209403976062304,0.2737158252519517,0.5664737485035622,0.2186041773363655,0.21771458161303225,0.25190470064295634,0.29501654251883636,0.4993629094381644,0.4441250028648327,0.43385744802315607,0.35628689759534804,0.11749136268043521,29
0.5749703407287597,0.036799477050925844,0.0019678592681884764,0.0010590703826617533,0.01,"1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1)",1,"{'alpha': 0.01, 'kernel': 1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.36209403976062304,0.27371623678530455,0.5664739204642745,0.2186041773363655,0.21771458161303225,0.25190589595479185,0.29501654251883636,0.4993629094381644,0.44412504384520124,0.43385744802315607,0.356287079573975,0.11749126139136452,23
1.1744162559509277,0.07594002290453664,0.0016863107681274413,0.0010473773467423837,0.01,"1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1)",2,"{'alpha': 0.01, 'kernel': 1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.36209403976062304,0.27371623678530455,0.5664740370773567,0.2186041773363655,0.21771458161303225,0.25190589595479185,0.29501654251883636,0.4993629094381644,0.44412504384520124,0.43385744802315607,0.35628709123528324,0.11749128225294948,22
0.21471199989318848,0.035824686037418785,0.001389312744140625,0.0007510589618998134,0.01,RBF(length_scale=1) + WhiteKernel(noise_level=0.1),0,"{'alpha': 0.01, 'kernel': RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.34874411874718614,0.26608371915292894,0.5530330906161391,0.1973049741528492,0.21755619233106327,0.2455427031170383,0.25820849140044,0.49139172037824264,0.43735283139729875,0.4255181154933345,0.34407359567865214,0.11892602540065039,37
0.4731325149536133,0.07670218130665037,0.0015753984451293945,0.0010662214702366066,0.01,RBF(length_scale=1) + WhiteKernel(noise_level=0.1),1,"{'alpha': 0.01, 'kernel': RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.34874411874718614,0.26608371915292894,0.5530330906161391,0.1973049741528492,0.21755619233106327,0.24554272523222165,0.25820849140044,0.49139195601027885,0.4373528336771574,0.4255181154933345,0.34407362168135985,0.11892605293585569,32
0.5535008430480957,0.05346878894908161,0.0014092206954956054,0.0009598664072334617,0.01,RBF(length_scale=1) + WhiteKernel(noise_level=0.1),2,"{'alpha': 0.01, 'kernel': RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.34874411874718614,0.26608371915292894,0.5530330906161391,0.1973049741528492,0.21755618678257949,0.24554272523222165,0.25820849140044,0.49139195601027885,0.4373528336771574,0.42551811841628084,0.34407362141880615,0.11892605372629463,33
0.189164400100708,0.014460684592556386,0.0015649795532226562,0.0009218974948476076,0.01,"Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",0,"{'alpha': 0.01, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.37104255192496394,0.28267257584936467,0.5805556265971461,0.23143176391548803,0.2243584781332878,0.26203437737788393,0.3162595516377926,0.5088734739365444,0.4498485700271363,0.4429399023452991,0.36700168717449067,0.11739251452768337,4
0.49700629711151123,0.05725360524821202,0.0012719154357910157,0.0005345824847051394,0.01,"Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",1,"{'alpha': 0.01, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.37104232769089107,0.28267257584936467,0.5805556265971461,0.23143176391548803,0.2243584781332878,0.26203437737788393,0.3162595516377926,0.5088735183099369,0.4498485700271363,0.4429399302720931,0.36700167198110206,0.1173925209249984,5
0.6185735464096069,0.08069295048071402,0.001644444465637207,0.0009049525905608682,0.01,"Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",2,"{'alpha': 0.01, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.37104232769089107,0.28267257584936467,0.5805556265971461,0.23143176391548803,0.2243584781332878,0.26203437737788393,0.3162595496667372,0.5088735103402982,0.449848562707029,0.4429399302720931,0.36700167025502195,0.1173925195304462,6
0.30642807483673096,0.03436251442711131,0.0014605283737182616,0.0007655936760760022,0.1,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),0,"{'alpha': 0.1, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.34405747460250946,0.26233152585144415,0.5463942753803738,0.19243882431861925,0.2186519726902959,0.24307468538534538,0.25980107779595973,0.48753531889179336,0.4349793875233168,0.42103363413970785,0.34102981765793655,0.1176082815601782,48
0.6202387094497681,0.0674969749219888,0.002686023712158203,0.0013364631063354868,0.1,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),1,"{'alpha': 0.1, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.34405747460250946,0.26233176784926227,0.5463942753803738,0.19244364621031285,0.21865197894464294,0.24307389300756366,0.25980107779595973,0.4875344546537883,0.4349793875233168,0.42103374445975084,0.34103017004274805,0.11760762134947361,44
1.0394627094268798,0.06988135916330723,0.0015447616577148437,0.0007980056956536201,0.1,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),2,"{'alpha': 0.1, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.34405747460250946,0.26233176784926227,0.5463940981515698,0.1924432750034839,0.21865196043265867,0.24307389300756366,0.25980107779595973,0.4875353803496164,0.4349793875233168,0.42103374445975084,0.3410302059175691,0.1176077545416784,42
0.30092291831970214,0.047142388403158354,0.0013581275939941405,0.0008337820200673376,0.1,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",0,"{'alpha': 0.1, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.36906221925238347,0.2803062621952621,0.5753420947969645,0.22970252018517756,0.2225563195110677,0.25987775040801775,0.3156871847923566,0.5060523602510278,0.44856199429683186,0.4399703571970789,0.36471190628861677,0.11662310176473037,11
0.5805861234664917,0.06024369969898328,0.0012571573257446288,0.0007052695242122214,0.1,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",1,"{'alpha': 0.1, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 1}",0.3690619327558242,0.28030655942717453,0.5753418280978718,0.22970252018517756,0.2225564172086767,0.2598781552372662,0.3156871847923566,0.5060523602510278,0.44856199429683186,0.4399703571970789,0.3647119309449286,0.11662298271684135,10
1.1175266742706298,0.05968939391147628,0.0012986898422241212,0.0005111230872133449,0.1,"1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1)",2,"{'alpha': 0.1, 'kernel': 1**2 * Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 2}",0.3690619327558242,0.28030655942717453,0.5753416608986042,0.22970252018517756,0.22255625821663727,0.2598782153538045,0.3156871847923566,0.5060523602510278,0.44856199429683186,0.4399703571970789,0.3647119043374517,0.11662296649551929,12
0.30819876194000245,0.04184534527801872,0.0019227981567382813,0.0013618225382977744,0.1,"1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1)",0,"{'alpha': 0.1, 'kernel': 1**2 * Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.1), 'n_restarts_optimizer': 0}",0.3620935361833647,0.27371622400464435,0.5664740784170628,0.2186040176085775,0.21771446305160458,0.25190600506781036,0.29501346231198555,0.4993632870244987,0.4441250409105676,0.43385741687068247,0.35628675314507985,0.11749151540318954,30
